Transaction_ID,User_ID,Device_OS,Payment_Method,Transaction_Amount,Last_Step_Reached,Error_Code,Processing_Time_Sec
21581,6748,Android,ACH,94.74,4,None,4.414415084430836
21582,8109,iOS,Credit Card,126.51,4,None,7.247833465781028
21583,6876,Android,Credit Card,285.9,4,Insufficient_Funds,2.867496611410826
21584,7619,iOS,Credit Card,281.21,4,Insufficient_Funds,7.550337336913332
21585,6317,iOS,Credit Card,43.9,1,Insufficient_Funds,8.347323871747905
21586,6383,Android,Debit Card,457.43,3,Biometric_Fail,6.400033888147112
21587,6678,Web,Digital Wallet,388.1,3,Invalid_CVV,1.9221934214007441
21588,7961,Android,Debit Card,399.44,4,None,1.036215706941751
21589,5179,Android,ACH,347.36,2,Invalid_CVV,8.813719636834033
21590,5796,Web,ACH,87.44,4,Invalid_CVV,9.186734752803495
21591,8183,iOS,Credit Card,185.2,4,Timeout,3.239165847855839
21592,8813,iOS,ACH,166.54,3,Invalid_CVV,1.6610976967403543
21593,6467,Web,ACH,494.23,4,Timeout,1.6656927375594455
21594,8092,Web,Digital Wallet,61.03,4,Invalid_CVV,3.633892744684041
21595,8216,Android,ACH,279.67,3,Biometric_Fail,6.223099179765343
21596,7024,iOS,Debit Card,387.11,4,None,8.950017889789683
21597,8570,Web,Credit Card,206.46,1,None,4.5283649309136065
21598,8217,Android,Credit Card,265.81,4,Biometric_Fail,9.279478833747671
21599,7488,iOS,ACH,87.14,4,None,9.708986593375752
21600,5886,iOS,ACH,107.93,4,None,5.164284696731815
21601,7468,Web,Debit Card,349.19,1,Timeout,5.706702041637169
21602,8387,iOS,Debit Card,363.39,4,Insufficient_Funds,4.0365410769946495
21603,6189,iOS,ACH,281.3,4,Biometric_Fail,4.587610030983574
21604,6675,Android,Debit Card,453.16,3,Biometric_Fail,5.409329763857347
21605,8274,iOS,Digital Wallet,189.34,4,Timeout,7.029684585448842
21606,6519,iOS,Debit Card,364.29,4,None,6.608437052275594
21607,8827,iOS,ACH,363.96,1,Biometric_Fail,2.973374219578615
21608,8696,iOS,ACH,234.2,4,Invalid_CVV,9.617422795232631
21609,7515,Web,Debit Card,415.08,2,Insufficient_Funds,7.866566856730301
21610,7760,Android,Digital Wallet,265.2,4,Biometric_Fail,6.535736070016279
21611,7432,iOS,Digital Wallet,314.9,4,None,2.4397311607477516
21612,7361,iOS,ACH,26.72,4,None,6.819149757082834
21613,5770,iOS,Credit Card,346.7,2,None,1.175704649793626
21614,6278,iOS,Debit Card,327.29,4,Timeout,7.681239243588631
21615,5958,Android,Debit Card,453.87,1,None,8.384783905721225
21616,5916,iOS,Debit Card,74.71,4,Timeout,6.152152113359829
21617,7070,Android,Digital Wallet,99.11,2,Insufficient_Funds,3.690983146540812
21618,8976,Web,Credit Card,243.13,2,None,3.059694388667964
21619,6781,iOS,Debit Card,176.84,4,Invalid_CVV,3.5208560278525427
21620,5338,iOS,ACH,74.27,4,Timeout,8.375446937540069
21621,6516,Web,Digital Wallet,80.77,4,Insufficient_Funds,1.1166480506956113
21622,7870,Web,Credit Card,358.96,4,Insufficient_Funds,3.6994192529467154
21623,8582,Web,Credit Card,375.55,1,Invalid_CVV,4.234017484439877
21624,7413,Android,Digital Wallet,446.42,3,Biometric_Fail,5.019386419255483
21625,6395,Web,Credit Card,158.66,4,Invalid_CVV,6.3662255143188835
21626,5914,Web,Digital Wallet,229.52,4,Timeout,6.478181958298207
21627,6853,Android,Credit Card,73.68,2,Timeout,3.5670772603784267
21628,8670,Android,ACH,66.3,3,Biometric_Fail,4.401689242950827
21629,8290,iOS,Credit Card,10.54,1,Insufficient_Funds,1.9120749218729929
21630,5474,Android,Debit Card,88.84,2,None,1.30601026029517
21631,6446,iOS,Credit Card,143.52,4,Insufficient_Funds,2.4307673180513283
21632,6379,iOS,Digital Wallet,284.83,2,Biometric_Fail,1.0383513564728328
21633,6483,iOS,Digital Wallet,312.55,4,Biometric_Fail,2.9439684542092297
21634,8574,iOS,Credit Card,276.02,4,None,0.5931303531904379
21635,7074,Android,Credit Card,21.02,2,Timeout,1.9033519101522782
21636,7989,Android,Credit Card,262.77,4,Timeout,9.816362981296795
21637,7849,iOS,Debit Card,228.34,4,Insufficient_Funds,9.656352255980867
21638,5800,Android,Debit Card,386.87,4,Biometric_Fail,3.387999553525379
21639,7907,Android,Credit Card,454.48,4,Insufficient_Funds,8.801375494900265
21640,6246,Android,Credit Card,333.51,4,Invalid_CVV,2.6633943650904754
21641,5863,iOS,Debit Card,357.18,4,Biometric_Fail,8.821156125823856
21642,7737,Web,Credit Card,197.13,4,Timeout,5.555086894808652
21643,6171,Android,Debit Card,297.91,2,Insufficient_Funds,0.9218521196551164
21644,8495,Web,ACH,275.5,1,Timeout,2.451973900272218
21645,5738,iOS,Digital Wallet,486.57,2,Insufficient_Funds,9.582934561405054
21646,6374,iOS,ACH,367.54,2,Insufficient_Funds,8.149156563684038
21647,8257,iOS,Digital Wallet,141.96,4,Insufficient_Funds,2.2511536853815315
21648,7462,iOS,Credit Card,444.2,2,Biometric_Fail,2.396102663037359
21649,8877,iOS,ACH,270.45,2,Insufficient_Funds,4.048706703235729
21650,5981,Web,Digital Wallet,83.54,4,Timeout,6.425206627786889
21651,7476,Android,ACH,417.65,3,Biometric_Fail,8.131306312845394
21652,7088,iOS,Debit Card,265.94,4,Insufficient_Funds,0.605650005515722
21653,7952,Android,Debit Card,44.21,4,Timeout,8.28153268980985
21654,6011,iOS,ACH,198.51,4,None,3.36888913547706
21655,8464,iOS,Credit Card,246.38,2,Insufficient_Funds,3.745310607571414
21656,7750,Android,Credit Card,142.07,1,Biometric_Fail,6.5990541078031315
21657,7126,Android,Credit Card,150.26,3,Biometric_Fail,9.633847714345874
21658,5716,Android,ACH,69.47,4,Biometric_Fail,2.2047567842593265
21659,8967,iOS,ACH,356.72,4,None,1.2058758925359625
21660,8861,iOS,Credit Card,31.44,4,Biometric_Fail,4.627460141841616
21661,6807,Web,ACH,144.84,2,Biometric_Fail,5.403473227919911
21662,7591,Web,Digital Wallet,109.7,2,Insufficient_Funds,7.486155202161344
21663,6473,iOS,Credit Card,227.06,4,Biometric_Fail,4.9546244316751755
21664,7521,Android,Digital Wallet,394.0,2,Insufficient_Funds,4.221738122044499
21665,6165,iOS,Debit Card,152.92,3,Insufficient_Funds,4.038167189851487
21666,8322,iOS,Debit Card,437.15,4,Biometric_Fail,8.497591010498057
21667,7341,Android,Credit Card,434.23,3,Biometric_Fail,1.313996166123549
21668,5609,Android,ACH,206.8,4,Invalid_CVV,8.386616240399475
21669,7183,Web,Debit Card,415.43,3,None,1.082358842278086
21670,7531,Android,Credit Card,153.29,1,Insufficient_Funds,7.377590400818928
21671,6812,Android,Credit Card,133.02,3,Biometric_Fail,6.6664527877437845
21672,6335,iOS,ACH,435.36,1,Biometric_Fail,9.624859329503144
21673,7861,Android,ACH,338.66,4,Insufficient_Funds,5.068961228556692
21674,5554,Web,Debit Card,125.77,2,Biometric_Fail,8.81453511539467
21675,6655,Android,Digital Wallet,17.7,4,None,8.49060126594412
21676,6755,iOS,Credit Card,376.02,4,Timeout,6.901031639549791
21677,5045,Web,Credit Card,159.24,4,Biometric_Fail,1.456627571432236
21678,6259,iOS,Credit Card,53.29,2,Invalid_CVV,2.7964312406174097
21679,6071,Android,Debit Card,147.78,4,Invalid_CVV,6.937805470632435
21680,7245,iOS,Debit Card,219.55,3,Timeout,9.788959892556061
21681,7131,iOS,Debit Card,113.04,1,None,7.693187962319498
21682,5542,iOS,Credit Card,34.74,4,Invalid_CVV,4.398251153907526
21683,8232,Android,ACH,170.01,4,Insufficient_Funds,3.002764709336127
21684,6451,Android,Credit Card,253.25,2,Timeout,8.005626608868852
21685,7118,Android,ACH,398.56,2,Biometric_Fail,7.676319524661632
21686,7567,Android,Digital Wallet,392.31,3,Biometric_Fail,6.2083442834649505
21687,6992,Android,Digital Wallet,84.48,2,None,4.408801844940833
21688,7945,Web,Debit Card,237.22,2,Timeout,5.412692985781104
21689,5912,Web,Credit Card,433.82,3,Biometric_Fail,9.155276546712207
21690,8123,iOS,ACH,30.14,2,Biometric_Fail,6.659188009710407
21691,6068,iOS,Credit Card,245.15,1,Timeout,2.5756788618138478
21692,7340,Android,Credit Card,253.58,4,Biometric_Fail,3.5347104237480997
21693,7985,iOS,Credit Card,415.58,3,Biometric_Fail,2.371314816847778
21694,5811,Web,Digital Wallet,251.11,4,None,9.106473883151155
21695,6488,iOS,Credit Card,55.11,4,Insufficient_Funds,9.215897918816442
21696,6908,Android,Debit Card,346.5,4,Insufficient_Funds,3.4463023969512205
21697,6573,iOS,Debit Card,286.28,4,None,1.0586572523848554
21698,5866,Android,Digital Wallet,236.17,1,Insufficient_Funds,3.477214561004966
21699,7427,iOS,ACH,147.23,2,Timeout,9.110229243883527
21700,8054,Android,Digital Wallet,42.95,4,Insufficient_Funds,3.3438019916167017
21701,6766,Web,Debit Card,459.46,4,Timeout,5.663293992761042
21702,8549,iOS,Debit Card,421.73,4,None,6.708008746413273
21703,7309,iOS,Debit Card,470.21,3,Biometric_Fail,6.6897892705412545
21704,5579,Android,Debit Card,470.63,2,None,8.212583044288731
21705,8250,Android,ACH,90.91,4,Biometric_Fail,8.390636204860195
21706,7404,iOS,Digital Wallet,164.14,3,Invalid_CVV,9.49713511071012
21707,6442,Web,Debit Card,241.41,3,Insufficient_Funds,3.4494237264757017
21708,5697,iOS,Digital Wallet,206.19,3,None,4.191360945056706
21709,6976,iOS,Debit Card,482.18,4,Biometric_Fail,1.1739064215064319
21710,8272,Android,ACH,150.86,1,Biometric_Fail,2.8256704859313992
21711,8973,iOS,Debit Card,64.96,2,Timeout,5.471175117135523
21712,8084,Android,ACH,234.95,4,Invalid_CVV,1.466222394242261
21713,7490,iOS,Debit Card,256.83,3,None,1.4388546615600588
21714,5725,Web,Debit Card,207.34,4,Timeout,5.677749666171582
21715,8803,Android,Digital Wallet,395.03,3,Biometric_Fail,7.997165076630756
21716,5285,Android,Credit Card,249.52,1,Invalid_CVV,4.920764990686219
21717,8827,iOS,ACH,156.33,4,Biometric_Fail,9.483808719404983
21718,6891,iOS,ACH,245.75,4,Invalid_CVV,9.228214863074024
21719,8329,Android,Credit Card,450.3,4,Invalid_CVV,9.771737034183761
21720,5569,iOS,ACH,431.51,4,None,2.8362619288543027
21721,8619,iOS,ACH,329.34,2,Invalid_CVV,6.2227827418891986
21722,7887,Android,ACH,327.19,4,Timeout,7.723813169591283
21723,6964,iOS,Credit Card,303.22,4,Invalid_CVV,9.760469824108366
21724,6513,Android,ACH,118.43,3,Biometric_Fail,3.889253035173768
21725,5497,Web,Debit Card,309.74,4,Timeout,6.224202273080418
21726,8976,Android,Debit Card,302.17,4,None,8.024437478647373
21727,6917,Web,ACH,286.57,1,None,3.2245852580910452
21728,5704,Web,Credit Card,403.59,4,None,6.094720624614907
21729,6356,iOS,Debit Card,27.5,4,Insufficient_Funds,6.054935879770553
21730,5561,iOS,Debit Card,231.27,3,None,6.530665405360434
21731,6998,Android,Debit Card,31.52,1,None,8.629210281153066
21732,5031,Android,Credit Card,398.91,2,Timeout,5.389029639381818
21733,8681,iOS,Digital Wallet,120.35,4,Biometric_Fail,6.317497562924306
21734,5042,iOS,ACH,185.97,4,None,9.940634610579318
21735,6916,Android,Debit Card,167.34,4,Timeout,8.148019792448787
21736,6374,Android,Debit Card,468.85,4,Invalid_CVV,2.6030372351198685
21737,8405,iOS,ACH,172.81,4,Biometric_Fail,2.3162813409722367
21738,6845,Android,ACH,30.62,2,Insufficient_Funds,5.669243733952745
21739,5558,Web,Debit Card,23.6,3,Biometric_Fail,1.1002770869122203
21740,7317,Android,Debit Card,112.09,3,Biometric_Fail,2.3226820012990794
21741,8894,iOS,Debit Card,49.34,3,Invalid_CVV,6.9932978040347304
21742,6436,iOS,Credit Card,397.97,1,Insufficient_Funds,2.0104567029219655
21743,5942,Android,Digital Wallet,338.87,4,Invalid_CVV,1.316814977200906
21744,6598,Web,Digital Wallet,388.97,1,Invalid_CVV,4.614944534904291
21745,8090,Web,ACH,268.57,4,None,1.9177958690889059
21746,6370,Android,Credit Card,239.41,3,Biometric_Fail,2.0894958965448462
21747,6928,iOS,Digital Wallet,184.18,4,Insufficient_Funds,8.645830933933313
21748,6636,Android,Credit Card,407.67,4,Timeout,1.397189016265051
21749,7084,Web,Digital Wallet,5.88,4,Timeout,2.096522569952554
21750,8690,Web,Credit Card,260.18,4,None,3.464529099087842
21751,5091,Android,ACH,190.0,4,None,1.5429291737744288
21752,6843,Android,ACH,81.28,4,Invalid_CVV,1.590771820516578
21753,5184,Android,Digital Wallet,357.34,3,Biometric_Fail,5.745109587351853
21754,5727,Web,Debit Card,137.74,3,Biometric_Fail,8.07450222161322
21755,6051,Android,Digital Wallet,211.76,3,Biometric_Fail,7.200846043742531
21756,6571,iOS,Digital Wallet,148.46,2,Insufficient_Funds,3.9732972989642614
21757,7419,Android,Digital Wallet,306.74,3,Biometric_Fail,4.840459884953574
21758,5831,Web,Credit Card,10.37,4,Timeout,2.008077161854156
21759,8601,Android,ACH,329.57,4,Insufficient_Funds,7.255954142330476
21760,5344,Android,Credit Card,209.51,1,Invalid_CVV,9.178162359998659
21761,6442,Android,Credit Card,358.55,4,Biometric_Fail,8.439829179516149
21762,6219,Android,ACH,420.26,3,Biometric_Fail,6.649194513477416
21763,7125,iOS,Digital Wallet,259.55,4,Biometric_Fail,7.295991927146649
21764,5166,Android,Credit Card,435.26,4,Biometric_Fail,5.119689963621637
21765,8161,Android,Debit Card,70.98,3,Biometric_Fail,3.258513624586568
21766,5263,Web,Debit Card,22.08,3,Invalid_CVV,1.2025664067545085
21767,6495,Web,Digital Wallet,443.3,2,Invalid_CVV,6.4021144419673
21768,6231,Android,Credit Card,63.32,4,Timeout,3.887589333711034
21769,7771,Web,Debit Card,94.62,2,Timeout,5.809879361181391
21770,8342,iOS,Digital Wallet,65.01,3,Invalid_CVV,4.075732829296381
21771,6286,Android,Credit Card,89.82,4,Timeout,1.0546565421068808
21772,6529,iOS,Debit Card,450.05,4,None,5.209979035913187
21773,6808,iOS,Credit Card,424.73,2,Biometric_Fail,7.054590220790448
21774,7559,Web,Debit Card,136.43,4,None,7.574910481387405
21775,6877,Web,Digital Wallet,353.79,4,Insufficient_Funds,3.2657172391339047
21776,6749,Android,Digital Wallet,395.23,4,Biometric_Fail,3.9925558189932002
21777,6909,iOS,Debit Card,81.67,4,Insufficient_Funds,3.304759663540906
21778,7623,Android,ACH,117.95,4,Insufficient_Funds,0.8255082493137573
21779,8595,Web,Digital Wallet,241.51,4,Timeout,8.900090830903995
21780,7769,iOS,Credit Card,320.13,4,None,8.05625160226715
21781,6335,iOS,Digital Wallet,213.29,2,Insufficient_Funds,8.478516119760098
21782,6197,Android,Debit Card,392.47,3,Biometric_Fail,7.12775470912163
21783,7478,Web,ACH,495.2,1,None,3.538534351650145
21784,5767,iOS,ACH,433.08,4,Biometric_Fail,6.820569860996491
21785,7510,Web,Credit Card,426.53,4,Timeout,5.271361468549406
21786,5100,Android,Debit Card,104.78,4,Biometric_Fail,6.07657654140221
21787,8087,iOS,Digital Wallet,452.7,4,None,9.663169608039485
21788,6732,Android,Digital Wallet,495.53,3,Biometric_Fail,5.142535373323682
21789,8329,Android,Debit Card,285.07,3,Biometric_Fail,7.880033346514942
21790,6919,iOS,Debit Card,381.25,4,Invalid_CVV,2.0282922021344554
21791,7291,Android,Debit Card,301.65,2,None,4.548574107867325
21792,6371,Android,ACH,496.06,4,None,8.469282178395506
21793,8320,iOS,ACH,304.31,4,Timeout,6.1397323469038
21794,5104,Android,ACH,239.66,2,Timeout,4.909719785953662
21795,5693,iOS,Credit Card,82.15,4,Invalid_CVV,2.950372365523312
21796,6690,iOS,Credit Card,422.76,4,None,7.258981013263236
21797,6310,iOS,ACH,105.24,3,Invalid_CVV,2.878932415297957
21798,8240,Android,Debit Card,340.56,3,Biometric_Fail,6.81107138000524
21799,8491,iOS,Debit Card,126.22,1,Timeout,8.517165946827287
21800,6070,iOS,Digital Wallet,350.74,1,Timeout,4.631833873885394
21801,6066,iOS,ACH,27.81,4,Biometric_Fail,4.378450867177368
21802,8392,Android,Debit Card,91.75,1,None,9.417892682437321
21803,5817,Android,Debit Card,361.15,1,Biometric_Fail,1.637381265580109
21804,7268,iOS,Digital Wallet,297.5,4,Insufficient_Funds,3.162905946433635
21805,6536,Web,Digital Wallet,280.25,4,None,3.2941247119708033
21806,8783,Android,Credit Card,51.4,4,Invalid_CVV,1.3123392393236752
21807,8512,Android,ACH,431.53,4,Timeout,1.18400740273531
21808,7191,Android,Credit Card,319.04,4,Biometric_Fail,7.61527211039737
21809,5889,iOS,Credit Card,291.05,4,Biometric_Fail,1.903969857605515
21810,8099,Web,Digital Wallet,480.34,4,Timeout,3.628575507001272
21811,6877,iOS,Debit Card,277.89,2,Invalid_CVV,9.838330346979733
21812,6873,Android,ACH,404.73,4,Invalid_CVV,1.7811662520966436
21813,5789,Android,Digital Wallet,111.27,2,None,6.108749907182512
21814,5552,Web,ACH,168.1,4,None,1.874808729079354
21815,5843,iOS,Digital Wallet,331.85,4,None,9.569459071888563
21816,5658,Android,Debit Card,316.84,4,Biometric_Fail,8.615610221289183
21817,8928,Android,ACH,47.77,1,Timeout,9.41687665785161
21818,8761,iOS,Debit Card,31.98,4,Insufficient_Funds,8.13530879835556
21819,8898,iOS,Credit Card,110.73,2,Biometric_Fail,2.572830278045087
21820,7884,iOS,ACH,269.26,4,None,2.032008582488497
21821,6018,iOS,Digital Wallet,387.74,4,None,1.9237117057464688
21822,6953,iOS,Credit Card,197.51,4,None,2.89278944851659
21823,6190,Android,Credit Card,129.64,1,Invalid_CVV,6.885521465230833
21824,8706,Android,Digital Wallet,297.55,1,Timeout,6.061835447531516
21825,8657,Web,ACH,53.96,4,Insufficient_Funds,8.328861735538286
21826,5750,Android,Debit Card,89.94,4,Biometric_Fail,9.923851784943
21827,7296,iOS,Credit Card,229.15,3,Biometric_Fail,8.144954040540577
21828,5774,Web,ACH,483.51,3,Timeout,1.7412296681536035
21829,7811,Web,ACH,166.56,4,None,0.9459327853593971
21830,6380,Android,Debit Card,426.28,1,Timeout,2.2942053240767835
21831,8182,iOS,Credit Card,488.35,4,Biometric_Fail,6.085455544310957
21832,5691,Web,Debit Card,412.14,4,Timeout,7.236040643178064
21833,8771,iOS,ACH,223.72,3,Invalid_CVV,8.842367325999188
21834,7867,iOS,ACH,406.53,4,Biometric_Fail,3.0264639104594697
21835,5718,Android,Digital Wallet,27.19,1,Biometric_Fail,1.913256892228131
21836,5233,Android,Digital Wallet,432.75,3,Biometric_Fail,3.0999552600582954
21837,7071,iOS,Debit Card,247.33,2,None,3.833527291940849
21838,8097,Android,Credit Card,227.86,4,None,3.9627859681483155
21839,6404,Android,Debit Card,367.66,2,Biometric_Fail,4.134196268680098
21840,8801,Web,Credit Card,465.91,4,Invalid_CVV,5.8150479477745955
21841,6005,iOS,Digital Wallet,130.92,2,Insufficient_Funds,0.8248170661906147
21842,6369,iOS,Credit Card,214.69,3,Invalid_CVV,9.211514487823115
21843,6401,Android,ACH,327.1,4,Invalid_CVV,6.079153692982038
21844,7569,Web,ACH,305.2,4,Insufficient_Funds,9.5900785868327
21845,7064,iOS,Digital Wallet,121.22,4,Timeout,8.764403180254991
21846,7292,Android,Digital Wallet,13.86,2,None,6.038642055102318
21847,7765,iOS,Digital Wallet,85.68,3,Timeout,3.503945307555076
21848,7817,iOS,Debit Card,24.62,4,None,6.063917244252317
21849,8695,Web,Credit Card,34.92,1,None,8.281831806237161
21850,5716,iOS,Debit Card,126.63,3,Timeout,3.0468954722061516
21851,6562,Android,Credit Card,363.34,2,None,6.9530863419949505
21852,8654,iOS,Digital Wallet,132.11,4,Insufficient_Funds,3.5058824327749565
21853,6711,iOS,Debit Card,116.46,4,Invalid_CVV,9.697498052895742
21854,6225,Web,Digital Wallet,320.16,4,Biometric_Fail,8.366451082218202
21855,6271,Android,Debit Card,283.78,3,Biometric_Fail,6.008363131325378
21856,7165,Android,Debit Card,256.6,2,Biometric_Fail,5.856034104376187
21857,5008,Android,ACH,324.74,2,Timeout,7.36045851331652
21858,5597,iOS,Debit Card,181.74,4,Biometric_Fail,7.4173109104102695
21859,5022,Android,Digital Wallet,12.35,4,Biometric_Fail,0.5565435961671554
21860,6990,iOS,Debit Card,217.86,2,Biometric_Fail,1.4542146621436254
21861,7287,Web,Digital Wallet,186.56,3,Timeout,2.4265270555297622
21862,6608,Android,Digital Wallet,387.07,3,Biometric_Fail,4.289321059857538
21863,7074,iOS,Credit Card,49.69,2,Timeout,0.6697479458781556
21864,8031,Web,ACH,391.65,4,Biometric_Fail,5.738570957303042
21865,8932,Android,Credit Card,356.95,3,Biometric_Fail,9.912816358757919
21866,6104,Android,Debit Card,170.42,4,Insufficient_Funds,6.882995468113879
21867,8667,iOS,Debit Card,315.61,4,Biometric_Fail,9.730944483244642
21868,7246,Web,Debit Card,265.68,4,Invalid_CVV,6.074548953525052
21869,8626,Web,ACH,110.36,4,Invalid_CVV,0.7249446697537182
21870,7822,Android,Credit Card,452.48,3,Biometric_Fail,7.799805614156208
21871,5091,Android,Digital Wallet,98.91,4,Invalid_CVV,2.523231617660779
21872,5850,iOS,ACH,73.34,4,Invalid_CVV,2.7529549369926882
21873,6982,iOS,Debit Card,207.89,4,None,3.89827033308059
21874,6107,Android,Credit Card,372.78,4,Timeout,6.792107508800628
21875,5299,iOS,Debit Card,114.57,1,Insufficient_Funds,2.402489251913294
21876,7343,Web,Debit Card,434.0,4,Biometric_Fail,5.528410469533274
21877,7694,iOS,Digital Wallet,290.96,4,None,2.037427721680196
21878,6477,Android,ACH,99.12,3,Biometric_Fail,5.213738621754928
21879,6304,iOS,Debit Card,273.65,4,Insufficient_Funds,8.699023050304412
21880,6000,iOS,Debit Card,120.13,3,Invalid_CVV,4.939007855301662
21881,6082,Android,Debit Card,105.15,1,Insufficient_Funds,8.381682070046839
21882,7956,Android,Debit Card,80.93,3,Biometric_Fail,4.960694382772396
21883,7918,Android,Credit Card,296.23,4,Biometric_Fail,3.5689891276541563
21884,6365,iOS,Debit Card,9.92,4,Timeout,8.009320340608491
21885,7800,iOS,ACH,476.7,4,None,6.603326652117897
21886,8536,Web,Digital Wallet,18.3,3,Invalid_CVV,9.713257104060393
21887,8951,Android,ACH,465.44,4,Biometric_Fail,6.344028650513502
21888,7389,Android,Credit Card,169.28,4,None,9.197596793868243
21889,8681,iOS,Debit Card,287.17,3,Insufficient_Funds,0.7724758946311375
21890,7109,Android,Digital Wallet,252.59,4,Biometric_Fail,6.124171274961207
21891,5775,iOS,Digital Wallet,157.31,3,Insufficient_Funds,7.670149896350888
21892,7672,Android,Digital Wallet,159.35,4,Biometric_Fail,9.837671860653181
21893,6452,iOS,ACH,71.81,3,Biometric_Fail,0.5813156158872077
21894,6681,iOS,ACH,171.94,3,None,4.501277314177573
21895,6751,Android,ACH,318.8,4,Insufficient_Funds,4.215057102573749
21896,7303,iOS,Debit Card,297.96,1,Biometric_Fail,9.538302860789711
21897,7875,Android,Digital Wallet,428.0,3,Biometric_Fail,3.2881139617988056
21898,8061,Android,Credit Card,115.75,4,Biometric_Fail,5.806255097542563
21899,6851,Web,Credit Card,84.98,4,Invalid_CVV,6.122891956189028
21900,6897,iOS,Digital Wallet,403.2,4,Timeout,6.1570683518889755
21901,8841,iOS,Credit Card,404.43,3,Timeout,1.1327413916088873
21902,6729,Android,ACH,365.62,4,Insufficient_Funds,6.468644094521088
21903,8418,iOS,Credit Card,74.41,3,Insufficient_Funds,5.138335350071277
21904,8597,iOS,Digital Wallet,449.69,1,Biometric_Fail,5.566375772094994
21905,6327,Android,ACH,202.19,1,Biometric_Fail,2.5765187967934455
21906,5614,Android,Credit Card,181.38,3,Biometric_Fail,2.7212356794159236
21907,5244,Web,Digital Wallet,77.9,4,Insufficient_Funds,2.795127025612289
21908,5756,Web,ACH,93.53,2,Biometric_Fail,3.714378400631507
21909,5823,Android,Debit Card,53.12,4,Timeout,6.643016193465496
21910,7827,iOS,ACH,269.42,4,Biometric_Fail,7.466349501140235
21911,8807,Android,Credit Card,192.51,4,Biometric_Fail,1.6861667301261676
21912,7779,Android,ACH,79.82,3,Biometric_Fail,8.825626503919594
21913,6846,Android,Debit Card,340.61,4,Invalid_CVV,0.8348253850222056
21914,6435,Web,Credit Card,166.47,1,None,6.908834019278217
21915,7925,Android,Debit Card,339.55,1,Insufficient_Funds,6.799282663660106
21916,6240,Android,Credit Card,400.88,4,None,6.222681438590208
21917,5515,iOS,Digital Wallet,315.49,3,Biometric_Fail,7.426836259254648
21918,5473,Web,Debit Card,9.68,3,Timeout,7.4265445153531875
21919,5035,Android,Credit Card,145.33,4,Insufficient_Funds,3.6184981333330084
21920,8249,iOS,Digital Wallet,17.65,4,Insufficient_Funds,6.632238399310068
21921,6410,iOS,Digital Wallet,181.85,2,Insufficient_Funds,5.204867306458175
21922,6792,iOS,Debit Card,420.53,2,Biometric_Fail,1.4562351785628695
21923,8088,iOS,Digital Wallet,405.52,4,None,9.24076868612773
21924,6734,Android,Digital Wallet,85.45,4,Timeout,2.83631849857076
21925,5829,iOS,Credit Card,339.55,2,Biometric_Fail,9.356176030854238
21926,8119,Web,ACH,439.31,2,Invalid_CVV,6.947334554904763
21927,8133,Web,Digital Wallet,432.88,4,Insufficient_Funds,8.649466235751106
21928,6092,iOS,Debit Card,402.98,4,None,1.6296546041266353
21929,8730,iOS,Credit Card,124.65,4,Invalid_CVV,5.296306736848986
21930,8942,iOS,Credit Card,487.41,4,Timeout,8.136961286494031
21931,7413,iOS,Digital Wallet,360.76,4,Insufficient_Funds,4.624392016905892
21932,6185,iOS,Digital Wallet,349.08,4,None,1.6677495770691704
21933,6762,Android,ACH,459.85,1,Invalid_CVV,8.461039648631537
21934,5944,Web,Debit Card,175.16,4,Timeout,9.445103514356756
21935,8023,Web,Credit Card,227.51,3,None,7.869948963958873
21936,6511,Web,Credit Card,220.59,3,Insufficient_Funds,0.5884085610744287
21937,5430,Android,ACH,62.58,2,Insufficient_Funds,4.870049972171179
21938,7022,Web,ACH,147.84,2,Timeout,8.736686955068981
21939,5858,Android,Debit Card,353.39,4,Invalid_CVV,9.474321222538967
21940,8560,iOS,Debit Card,24.44,4,Timeout,9.92017838358422
21941,5229,Android,Digital Wallet,233.8,2,None,2.7103287867393133
21942,7417,Web,Digital Wallet,363.25,4,Biometric_Fail,7.834945818961901
21943,5177,iOS,ACH,369.16,4,Biometric_Fail,2.9225441391339064
21944,8928,iOS,Debit Card,458.18,3,Invalid_CVV,4.414303474164705
21945,6433,iOS,Digital Wallet,282.39,4,None,9.090547544773942
21946,7615,iOS,ACH,107.66,4,None,5.927398545024369
21947,6613,iOS,ACH,386.61,2,None,8.365351434020136
21948,8341,iOS,Credit Card,255.34,4,None,9.891307370060115
21949,8277,Web,Digital Wallet,407.97,4,None,2.3353745613788064
21950,7840,Web,Debit Card,114.19,4,Insufficient_Funds,5.620333856490477
21951,6763,Web,Credit Card,8.56,4,None,4.679454507079835
21952,7947,iOS,ACH,143.95,4,Timeout,2.999808330993213
21953,6774,iOS,Digital Wallet,95.55,4,None,6.995943830261296
21954,5974,iOS,Digital Wallet,360.12,4,None,7.134084215531332
21955,8871,Web,ACH,253.46,3,Timeout,4.318077121811135
21956,5081,iOS,Debit Card,190.04,3,Insufficient_Funds,1.045293013783338
21957,5845,Android,Debit Card,43.12,4,Biometric_Fail,8.013638789382183
21958,7809,iOS,ACH,110.64,3,Biometric_Fail,5.498722787653016
21959,6216,iOS,Digital Wallet,464.53,4,None,3.2071895380088034
21960,5617,iOS,Digital Wallet,107.03,3,Invalid_CVV,7.603204767476038
